Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
-0.0004771249369,0.00463797491,-0.08862347022,-0.6605564439,0.6664911447
0.009559875005,0.08150499679,-0.01638082847,-0.7554737109,0.7600341597
0.01959687506,0.1033355033,0.1643450591,-0.4537778485,0.4935603919
0.02963287511,0.1815679232,0.3792274569,-0.09833554924,0.4317988595
0.03966987506,0.4797582702,0.5328405364,0.2594719487,0.7625042473
0.04970687511,0.6842530894,0.5788837051,0.7230853987,1.151590695
0.05974287505,0.6811495335,0.5193926713,0.95129287,1.280113885
0.06977987511,0.5450038778,0.2740781473,0.7809681559,0.9909890606
0.07981587504,0.2644251799,0.01311281964,0.3412388277,0.4318987837
0.0898528751,-0.1305571062,-0.1561829308,-0.09242226005,0.223562385
0.09988987504,-0.4367865707,-0.2690721998,-0.3859431303,0.6419769909
0.1099258751,-0.486216666,-0.28273495,-0.5524765098,0.7884009083
0.119962875,-0.3782826199,-0.2611483455,-0.6182635331,0.7704193632
0.1299998751,-0.2729433306,-0.1311882766,-0.5412966335,0.6202503293
0.140035875,-0.2170558627,0.04564482719,-0.5765448189,0.6177383151
0.1500728751,-0.05158431921,0.1124230997,-0.6204731959,0.6326822917
0.160109875,0.03299750073,0.09526108325,-0.51941109,0.5291043276
0.1701458751,-0.04019993652,0.0219867003,-0.2947476161,0.2982877923
0.180182875,-0.1929768824,-0.1208791968,0.08197737873,0.2420168341
0.1902200833,-0.3017635805,-0.2634701286,0.3093978149,0.5061667463
0.2002560834,-0.3681125578,-0.3322262219,0.3111660129,0.5854104588
0.2102930833,-0.3167411503,-0.2923129816,0.14490219,0.4547180227
0.2203300834,-0.2766003803,-0.1434402399,-0.04923297107,0.3154469182
0.2303660834,-0.1763745724,0.1321580373,-0.04017271042,0.224025854
0.2404030834,0.02937055509,0.4274278097,0.09804318845,0.4395106697
0.2504400834,0.3676804851,0.5486309423,0.09331629932,0.6670028348
0.2604760834,0.6463592581,0.5541963221,0.03432432532,0.8521103293
0.2705130834,0.587050694,0.5824180546,-0.08346023262,0.8311467488
0.2805490834,0.4449242869,0.563491787,-0.3168419051,0.7847734756
0.2905860834,0.1672916172,0.5416967292,-0.4106645733,0.7000480151
0.3006230834,-0.07405476697,0.623452937,-0.4071825564,0.7483149787
0.3106590834,-0.01936334699,0.6758473514,-0.3549868011,0.763649272
0.3206960834,0.2010079052,0.6608802335,-0.02722112775,0.6913087955
0.3307330834,0.5722563978,0.4532907389,0.5038270909,0.8870127487
0.3407690834,0.7767546523,0.156133668,0.7316790515,1.07846175
0.3508060834,0.8218979345,-0.07642474854,0.6243569165,1.034977544
0.3608430834,0.8794529553,-0.1330313555,0.203837446,0.9125155048
0.3708790834,0.756309278,-0.08948790796,-0.1936030644,0.7858078367
0.3809160833,0.2151614562,-0.03241743866,-0.1938422155,0.2914106159
0.3909530834,-0.5825158493,-0.08034257032,-0.1254695535,0.6012672053
0.4009890833,-1.356317219,-0.2315252546,-0.1580642724,1.384985436
0.4110260834,-1.706219135,-0.3694509854,-0.3462767887,1.77977116
0.4210630833,-1.536924408,-0.4774744208,-0.8258700943,1.808916768
0.4310990834,-0.9658800651,-0.6899168486,-1.5164631,1.925764755
0.4411360834,-0.6193214406,-0.9492602317,-2.001068054,2.299766813
0.4511730834,-0.2560055731,-0.9848995958,-2.022065406,2.263694894
0.4612090834,1.061033413,-0.9678950156,-1.189254082,1.864654911
0.4712460834,0.04157531127,-0.9866084446,0.8743055052,1.318914268
0.4812830834,-1.471455912,-0.7714129284,2.572401835,3.062272295
0.4913190834,-0.9360821425,-0.9556488995,2.423148147,2.767880333
0.5013560834,-0.3011917593,-1.13528282,1.493064882,1.899691106
0.5113920834,0.07909908682,-1.228772781,0.2938220018,1.265887271
0.5214290834,0.03197506025,-0.9578733265,-0.869173404,1.293833884
0.5314660834,0.4888474745,-0.3034085119,-1.667970305,1.76441308
0.5415020834,1.895004825,-0.6178203142,-2.522040936,3.214566177
0.5515390834,1.15890484,-0.003728769422,-0.4146015036,1.230840663
0.5615760834,-0.08745351546,1.0801465,1.22718497,1.637176694
0.5716120834,0.006374195963,1.831686204,1.552824596,2.401328633
0.5816490834,1.110425136,2.331809668,1.730575858,3.108902236
0.5916860834,2.077149978,3.225722642,2.374838451,4.512172011
0.6017220834,2.744049774,3.587368544,2.246328346,5.044305033
0.6117590833,2.822291366,2.623996789,0.7841484565,3.932629719
0.6217960834,2.335789576,1.546983812,-0.5133241385,2.848257981
0.6318320833,1.345491099,0.5690521967,-0.9878180873,1.763505394
0.6418690834,-0.5063560847,-0.6519350168,-1.643290962,1.838972794
0.6519060833,-2.251979679,-0.6902538675,-4.827216829,5.371208914
0.6619420834,0.3515600404,0.8118569496,-2.944432685,3.074473939
0.6719790834,2.745696642,1.213653051,3.460957004,4.58148744
0.6820160834,-0.100536898,0.5902737889,-3.398126918,3.450477846
0.6920520834,-2.181253952,-0.9742104471,-1.637276516,2.896140395
0.7020890834,-1.45904125,-1.74930566,-0.8068502712,2.416584164
0.7121260834,-1.039794864,-1.386122231,-1.594921625,2.355054817
0.7221620834,-1.010874828,-1.374902886,-1.517466483,2.283622208
0.7321990834,-0.6077197608,-1.247682092,-1.558739054,2.087031708
0.7422360834,-0.2416647651,-1.238741114,-1.421159917,1.900678015
0.7522720834,-0.08611340672,-1.211315042,-1.178602794,1.692277813
0.7623090834,-0.2059287027,-1.241798916,-0.9215831673,1.560059843
0.7723450834,-0.3836898326,-1.539574805,-1.304292787,2.053944532
0.7823820834,-0.6140780962,-1.895446874,-1.924728561,2.770269084
0.7924190834,-0.5496639991,-2.183780387,-2.087002829,3.070278179
0.8024550834,-0.3606784809,-2.450502591,-1.568658271,2.931849363
0.8124920834,-0.6043524224,-2.644774577,-0.6966974992,2.800975155
0.8225290834,-0.9041061321,-2.887340764,-0.3185568935,3.042305553
0.8325650834,-0.9404334211,-2.979936101,-0.5767810464,3.177595091
0.8426020833,-0.8418841562,-2.534373591,-1.252849569,2.949822108
0.8526390834,-0.6184953752,-1.994844424,-2.400942176,3.182210574
0.8626750833,-0.1470989889,-1.491681139,-3.485518234,3.794151827
0.8727120834,0.1720958358,-0.9452524039,-3.899766566,4.016378761
0.8827490833,0.4201040259,-0.5041776314,-3.93617133,3.990504632
0.8927850834,1.034995762,-0.6063112396,-2.909389152,3.146962787
0.9028220834,1.112010024,-1.06896867,-1.400334474,2.083313934
0.9128590834,1.019749147,-1.665055468,-0.2905113083,1.974004776
0.9228950834,0.74585738,-2.151210081,0.6415646875,2.36550487
0.9329320834,0.4455470154,-2.522791426,1.25451661,2.852507782
0.9429690834,0.3367534286,-2.658802632,1.000080868,2.860558696
0.9530050834,1.503729034,-1.419375639,0.8540220988,2.237226399
0.9630420834,2.216069589,-0.1537004954,0.640305782,2.311834718
0.9730790834,2.137397057,0.2562369767,-0.03651118398,2.153011062
0.9831150834,2.171671681,0.8242869607,-0.6351093614,2.408105227
0.9931520834,2.088575145,1.143810691,-0.2916047376,2.39905864
1.003189083,2.150438102,0.8281019765,0.4090934265,2.34040474
1.013225083,1.833228407,0.3658304626,0.7442505652,2.012080322
1.023262083,1.206650718,0.2656442696,0.765142082,1.453277413
1.033298083,0.7566349679,0.1924207574,0.6480545121,1.014641253
1.043335083,0.441012792,0.1501749167,0.5603228885,0.7287019471
1.053372083,0.3227902776,0.139576546,0.5542634189,0.6564168744
1.063408083,0.101055674,0.436499911,0.7518794274,0.8752525892
1.073445083,0.2003291166,0.9291462484,0.8147428429,1.25189872
1.083482083,0.346996581,1.491567995,0.5898162442,1.641056036
1.093518083,0.4467576814,1.661253608,0.4407490826,1.77584226
1.103555083,1.015652003,2.106231397,0.9430120432,2.521315412
1.113592083,1.573023802,2.832968382,1.435499629,3.544118074
1.123628083,1.767188199,2.788095095,1.523751655,3.635690787
1.133665083,2.119229758,2.652813329,2.035887054,3.958963175
1.143702083,2.321303099,2.814603447,2.449358291,4.394291374
1.153738083,2.230544372,2.848298028,2.487127211,4.390208607
1.163775083,1.940516043,2.520850443,2.389938886,3.978956816
1.173812083,1.528124202,2.14016776,2.204110279,3.431265618
1.183848083,1.118306306,2.048003947,1.981634248,3.06134014
1.193885208,0.8387211049,2.086288007,1.592741783,2.755517578
1.203922208,0.7380162638,2.150524641,1.681104906,2.827638226
