Time (ms),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
422.8062504,0.0169121211,-0.2171550643,0.02928987265,0.2197731523
432.7942501,0.1725663905,-0.309427928,0.09301341355,0.3663008284
442.7822502,0.3203622213,-0.2234338045,0.07084252596,0.3969550117
452.7702504,0.5659881826,0.2719811895,0.2303639245,0.6688676462
462.7582501,1.091134003,1.802401301,0.06464681625,2.107938109
472.74525,1.023215084,0.4432873589,0.9617810208,1.472581245
482.7332501,0.5541037899,-0.5608251643,0.4167871928,0.8917776848
492.7212503,-0.9134879896,-0.1054367003,-0.589249649,1.092150335
502.70925040000003,-1.296730145,0.09683339953,-0.3300232834,1.341566675
512.6972501,-1.318567303,-0.7136938933,0.4085145521,1.553982897
522.6852503,-1.516332415,-1.112481602,0.03339286387,1.880955712
532.6732504,-0.996520206,-1.009231176,-0.3105789524,1.45191576
542.6612501,-0.08119640999,-0.80895293,0.1955993038,0.8362157542
552.6492503,0.350895212,0.2947639883,0.2864094865,0.5404106333
562.6372504,-0.4684973368,0.8528646424,-0.4495637602,1.071902714
572.6242503,-0.2494360802,0.5539774901,-0.9458584678,1.124169764
582.61225,0.1660010637,0.4127549529,-1.04370402,1.134566475
592.6002502,0.5522690798,0.3458566663,-0.5871639472,0.8771427883
602.5882502999999,0.7634535523,0.3477704599,-0.5980000073,1.030247363
612.5762500000001,0.643058578,0.01570123583,-0.6745780671,0.9321085946
622.5642501000001,0.06536989756,-0.3516369313,-0.421163249,0.5525398061
632.5522503,-0.2440477978,-0.5990276554,0.396676864,0.7587792789
642.5402504,-0.03250949576,-0.686712209,1.056338684,1.260349928
652.5282501,0.3189439061,-0.1753708613,0.7659250242,0.8480101985
662.5162503,-0.03556693174,1.091459692,0.07541621804,1.094640065
672.5042503999999,-0.09625569463,1.605380393,-0.4482598311,1.669565285
682.4912503,0.5300564577,1.065445576,0.4209673673,1.262278752
692.47925,0.7809224014,0.8996471916,-0.1258426058,1.197932063
702.4672502,0.4829260723,0.1153367673,-0.5991636032,0.7781498471
712.4552503,0.1751176769,-0.3968189514,-0.2742852849,0.5131899243
722.44325,0.09464931831,-0.5984810869,-0.6008774221,0.8533415385
732.4312502,-0.2203043016,-0.377437478,-0.8874371821,0.989210689
742.4192503,-0.4265437838,-0.2518838708,-0.5737568665,0.7580118902
752.40725,-0.2414060258,-0.2004280807,1.497548527,1.530065318
762.3952501,-0.9559797788,0.459227892,-0.3929726529,1.131023917
772.3832503,-0.5075587108,0.8273421308,0.04656079352,0.971740065
782.3702502,-0.671130768,1.00843844,0.05529127121,1.212609467
792.3577501999999,-0.5653664044,1.06961391,-0.2636375052,1.238231732
802.3457504,-0.6431470902,1.334226438,-0.5632342172,1.584623347
812.3337501,-0.5379090491,1.262035398,-0.6674760389,1.525648634
822.3217502,0.06377287678,0.3088366283,-0.3457043463,0.4679300566
832.3097504,0.4299080524,-0.5159299502,-0.02849055827,0.6721728639
842.2977500999999,0.5194667847,-0.9726450013,-0.1029150885,1.107463568
852.2857501999999,0.6377278177,-1.131914531,-0.473277728,1.382721622
862.2737503999999,0.7891142043,-1.173641431,-0.7926906538,1.62126306
872.2617499999999,0.8283415662,-1.119766063,-0.8859262615,1.650724425
882.2487504,0.8693714784,-0.995905956,-0.9199161261,1.610553048
892.2367501,1.011379735,-0.274235145,-0.8665614527,1.359787717
902.2247503000001,1.369826919,0.7864681931,-0.45938182,1.644989259
912.2127504,1.174261529,0.8196702915,-0.3030138248,1.46375097
922.2007501,0.7226953894,0.6328888813,0.04516681731,0.961705258
932.1887502000001,0.4097413711,0.7481040265,0.8094055045,1.175876225
942.1767504000001,0.1449319377,0.7449544238,0.9805412275,1.239928812
952.1647501,0.1251590663,0.9467347462,0.9132900614,1.321389499
962.1527502,0.1814722481,1.12726943,0.8511329895,1.424112324
972.1407504,0.2340235323,1.204372789,0.9627194989,1.559522254
982.1277503,0.3422616519,1.283324526,0.9859662741,1.654144604
992.1157499999999,0.3990999136,1.319995777,0.8343959194,1.611795937
1002.1037500000001,0.3455056141,1.340540262,0.6252918863,1.519016875
1012.0917499999999,0.3049305421,1.384988603,0.41014651,1.476277828
1022.0797500000001,0.3027368495,1.454415956,0.1894667441,1.497622456
1032.06775,0.5366881139,1.522376974,0.1302443898,1.619453421
1042.05575,1.069156438,1.474856945,0.3663760078,1.858098457
1052.04375,1.133916179,1.005015553,1.066115229,1.852680178
1062.03175,0.6303523591,0.2395576479,1.968498479,2.080797497
1072.01975,0.8308052174,0.145167215,1.684800346,1.884108021
1082.00675,1.055149799,0.2040140319,0.9607864094,1.441552409
1091.99475,0.8739274827,0.09391037643,0.4111843908,0.9703818872
1101.98275,0.6188834842,-0.0747344327,0.03156677842,0.6241782309
1111.97075,0.4051250674,-0.11338599,-0.2412865233,0.4849761739
1121.9587499999998,0.2773488422,-0.09026478365,-0.3247350615,0.4364893717
1131.94675,0.2930222123,-0.05494175389,-0.1887931448,0.3528788245
1141.9347500000001,0.5060450128,-0.08431977332,-0.2056828272,0.5527176536
1151.92275,0.4295850668,-0.2714432457,-0.3136516643,0.59716173
1161.91075,0.4410488255,-0.4854653719,-0.3088961238,0.7249948338
1171.89875,0.9535767925,-0.5282550037,-0.4098769534,1.164629196
1181.88575,1.461872764,-0.6195563525,-0.5484202963,1.679787747
1191.87375,1.907347566,-0.7357680094,-0.7082486737,2.16354928
1201.86175,2.294650028,-0.7601289716,-0.9852166611,2.610338421
1211.84975,2.415120797,-0.7691129261,-0.977852093,2.716714536
1221.83775,2.401834315,-0.7572455634,-0.4829893684,2.564275268
1231.82575,2.694614489,-0.6142646223,-0.1140318149,2.766093188
1241.81375,2.802378674,-0.6321345904,-0.2026001751,2.87992486
1251.80175,2.259357989,-0.914631705,-0.03601475537,2.437733935
1261.78975,1.484767391,-1.16791116,0.2837074882,1.91024622
1271.77775,0.8958576111,-1.180010511,0.4017247653,1.535046726
1281.76475,0.6148798956,-1.145194289,0.3975340658,1.359257363
1291.7527499999999,0.470186305,-1.142560557,0.2003560138,1.25166382
1301.74075,0.480190891,-1.245032718,-0.2638368952,1.360257207
1311.7287500000002,0.5769916923,-1.312044003,-0.7916106731,1.637383991
1321.71675,0.6874343401,-1.279796608,-1.126240978,1.838168673
1331.70475,0.6117753164,-1.338007979,-1.301907708,1.964560528
1341.69275,0.4887607165,-1.374611549,-1.343489597,1.98328219
1351.68075,0.3390063608,-1.330433934,-1.207207958,1.828204261
1361.66875,0.1296975289,-1.261614837,-0.9548491466,1.587523335
1371.65675,-0.07787453368,-1.232098677,-0.6291598195,1.385631146
1381.64375,-0.2184794587,-1.278708003,-0.2727901518,1.32561001
1391.63175,-0.3341821155,-1.435207122,0.02339237094,1.473785728
1401.61975,-0.3325636062,-1.624257252,0.2967567194,1.684302444
1411.60775,-0.3271220411,-1.657091268,0.5615484649,1.779971061
1421.59575,-0.399261041,-1.638736566,0.7135643774,1.831404115
1431.58375,-0.5799812275,-1.572154029,0.7875895429,1.851578732
1441.57175,-0.9088289282,-1.485849126,0.8878581816,1.954996111
1451.55975,-1.156345952,-1.408016838,0.9075100887,2.035490589
1461.54775,-1.261466903,-1.311759536,0.7749414307,1.978015684
1471.53575,-1.221353542,-1.195053935,0.5986034399,1.810575726
1481.52275,-1.172146298,-1.109516771,0.4692156672,1.68080866
1491.51075,-1.050641157,-1.019056545,0.4141582847,1.5211345
1501.4987500000002,-0.8991076398,-0.919838212,0.3758484972,1.340059318
1511.48675,-0.7741234052,-0.864103868,0.3774599898,1.220007617
1521.47475,-0.6433211911,-0.7846314365,0.3690148562,1.079666898
1531.46275,-0.5228147542,-0.6483138362,0.3852923352,0.9176580414
1541.4507500000002,-0.5301389766,-0.5308330411,0.5400581932,0.9243883946
1551.43875,-0.5815775174,-0.4456728767,0.7469174802,1.046299405
1561.42675,-0.4980482876,-0.3190496676,0.8322827357,1.021048157
1571.41475,-0.246465987,-0.2397478285,0.8265512949,0.8952159221
1581.40175,0.09670417607,-0.2384058926,0.7721599102,0.8138918811
1591.38975,0.4001366615,-0.2054948393,0.7909645557,0.9099243954
1601.3777499999999,0.581882742,-0.2509730208,0.8916863537,1.093928488
1611.36575,0.6643381307,-0.3769549365,1.024055622,1.27754847
1621.35375,0.7066558921,-0.4743422136,1.035974586,1.340748458
1631.34175,0.752358022,-0.4985308291,0.8596108675,1.246397378
1641.3297499999999,0.692310918,-0.4613587636,0.616594153,1.035535932
1651.31775,0.5924004212,-0.4266051795,0.3389204067,0.8048585468
1661.30575,0.4648185611,-0.3828385511,0.1202655315,0.6140728369
1671.29375,0.4024030423,-0.2935142921,0.02932846427,0.4989378788
1681.28075,0.3842801821,-0.1447700429,0.02157447159,0.4112117235
1691.2687500000002,0.2878885397,-0.09598767288,0.06935207069,0.3112927149
1701.25675,0.03682576418,-0.09686000437,0.01811525881,0.1051958172
1711.24475,-0.1241305411,-0.04914233923,-0.2028019041,0.242800274
1721.23275,-0.1258405593,0.006056034341,-0.5842479408,0.5976773195
1731.2207500000002,0.07396493912,0.03128728151,-0.9662915629,0.9696231695
1741.20875,0.4138004351,0.006131244153,-1.198756977,1.268182432
1751.19675,0.6745766053,0.04166411586,-1.337521929,1.498584134
1761.18475,0.9211636296,0.1383786707,-1.434928356,1.710763127
1771.1727500000002,1.05284965,0.1089792359,-1.527413181,1.858321793
1781.15975,1.110615756,0.0978177052,-1.629555852,1.974458897
1791.1482919999999,1.092968566,0.07899102297,-1.649047546,1.979943857
1801.1362920000001,1.013388546,-0.1050028369,-1.086977509,1.489799331
1811.124292,1.048858926,-0.01856081665,-0.09235969484,1.053081128
1821.112292,0.8079106638,0.06523822557,-0.2888939685,0.8604855558
1831.1002919999999,0.5471040881,-0.4585760736,-0.1237072027,0.7245125054
1841.088292,0.4164790446,-0.4991545808,0.05020536304,0.6520204511
1851.076292,0.5845075572,-0.2720545721,0.1837844199,0.6704024818
1861.064292,0.6595919457,-0.2074206197,0.2449316776,0.7335368941
1871.0522919999999,0.4508925399,-0.1025389755,0.2656179571,0.533264684
1881.0392920000002,0.09284618318,0.0004223151505,0.2639322048,0.2797870634
1891.027292,-0.2175696319,0.09044736296,0.2776725769,0.3641693702
1901.015292,-0.3919628388,0.2217442515,0.2068312204,0.4955648634
1911.0032919999999,-0.4648571527,0.2698010552,-0.02260416627,0.5379551377
1920.9912920000002,-0.4848721719,0.3571223505,-0.2740829712,0.6616334872
1930.979292,-0.5783153558,0.5005764775,-0.3332316506,0.8343073735
1940.967292,-0.7806956756,0.6472576828,-0.2021861923,1.034073258
1950.9552919999999,-1.032442868,0.7710119556,0.00835274756,1.288591277
1960.9432920000002,-1.33737224,0.9164860032,0.2595830458,1.641917922
1970.931292,-1.444372194,1.103663124,0.3579221034,1.852671465
1980.9182919999998,-1.399948558,1.194457811,0.3489513052,1.873059647
1990.9062920000001,-1.230706748,1.201707409,0.303555277,1.746678448
2000.894292,-0.8899836445,1.191667228,0.2108856797,1.502203195
2010.8822919999998,-0.6585169351,1.08163827,0.1693341959,1.2775993
2020.870292,-0.6096523386,0.9963053209,0.2304832077,1.190555658
2030.8582920000001,-0.7829240495,0.9344781782,0.4344773591,1.294214089
2040.846292,-0.9500766492,0.8146190281,0.5485986364,1.366459024
2050.834292,-0.8724776655,0.7773746033,0.473718608,1.260927385
2060.8222920000003,-0.5897840846,0.6714973153,0.408264876,0.9825650716
2070.809292,-0.1229681146,0.4705304137,0.3495722795,0.5989330563
2080.797292,0.2370250726,0.3264516579,0.5168780762,0.6556786679
2090.785292,0.4185080284,0.1963468704,0.9775813669,1.081372458
2100.773292,0.6299620575,0.06365366668,1.477542863,1.60749398
2110.7612919999997,0.7935636431,-0.0119464463,2.001225929,2.152856519
2120.749292,0.69177122,-0.1150816825,2.404227726,2.504416534
2130.7372920000003,0.4994130278,-0.2350153846,2.640807241,2.697871103
2140.725292,0.2661488843,-0.2538261697,2.739736283,2.764311461
2150.713292,-0.110919342,-0.2913290414,2.744227529,2.761876254
2160.701292,-0.4619826615,-0.3036219352,2.781088961,2.835501732
2170.688292,-0.7294880998,-0.3619590211,2.782077141,2.898813626
2180.6762919999996,-0.8784757394,-0.3870374367,2.810764166,2.9701705
2190.664292,-0.9349943411,-0.4041873202,2.957404733,3.127910574
2200.652292,-1.0435479,-0.5261008894,3.243616583,3.447727209
2210.640292,-1.058529636,-0.6002538165,3.503715938,3.709018066
2220.628292,-1.032588463,-0.5511082613,3.659895068,3.842498037
2230.616292,-1.090143192,-0.3152850839,3.739128349,3.907543688
2240.604292,-1.19478204,0.06512190253,3.624817622,3.817204183
2250.592292,-1.367409972,0.4713940474,3.356477786,3.654855059
2260.580292,-1.55004366,0.9241661748,2.856473604,3.378780833
2270.567292,-1.773216094,1.310089132,2.257687439,3.155595256
2280.555292,-1.817078397,1.549658621,1.593532326,2.870986071
2290.5432920000003,-1.667638183,1.689937417,0.8496124211,2.521655577
2300.531292,-1.418863131,1.725549592,0.08941620648,2.235774862
2310.519292,-1.050201446,1.678780053,-0.6764553156,2.092562386
2320.507292,-0.6295626926,1.581182714,-1.209939777,2.088167192
2330.495292,-0.2787531424,1.415277326,-1.451218114,2.046154256
2340.483292,-0.003028857708,1.098945006,-1.406807926,1.785160452
2350.4712919999997,0.1719853234,0.689879061,-1.15961513,1.360227672
2360.4582920000003,0.3181639606,0.3269426778,-0.779965066,0.903584708
2370.446292,0.468109374,0.03985403717,-0.3596610653,0.5916678226
2380.434292,0.5106367582,-0.205314745,0.03620800585,0.5515569445
2390.4222919999997,0.5683031684,-0.2836460924,0.3264251992,0.7141267448
2400.410292,0.6018907446,-0.1772092259,0.3356325173,0.711565011
2410.398292,0.5052514726,-0.07419795066,-0.001793341041,0.5106736752
2420.3862919999997,0.3105549788,0.1103428066,-0.4279699928,0.540165016
2430.3742920000004,0.03788411021,0.3309468511,-0.7808424407,0.8489263462
2440.3622920000003,-0.2110149032,0.5764875162,-0.9775509614,1.154327089
2450.350292,-0.4954953933,0.7769920492,-0.9862925488,1.349816773
2460.337292,-0.6993872184,0.9956711903,-0.9099401915,1.519373145
2470.325292,-0.816025722,1.132933993,-0.7353902793,1.578048248
2480.313292,-1.042816413,1.209696532,-0.5023038912,1.674258335
2490.3012919999996,-1.324389668,1.265396524,-0.4518389118,1.88663583
2500.2892920000004,-1.61080851,1.168482141,-0.5641446286,2.068408502
2510.277292,-1.595636739,1.079296022,-0.6701207346,2.03960739
2520.265292,-1.340274214,0.9178681388,-0.7244787902,1.778675464
2530.253292,-0.8257513958,0.6053385553,-0.6934435236,1.236593731
2540.241292,-0.2900476241,0.3215845817,-0.5986589885,0.7388753968
2550.229292,0.1077834803,0.03064467251,-0.5641861439,0.5752063799
2560.2162919999996,0.3619543433,-0.174476822,-0.4710657263,0.6191575135
2570.204292,0.3731617016,-0.1633355373,-0.2762476104,0.4921797391
2580.192292,0.2529072797,-0.175942719,-0.1771776509,0.3554009742
2590.180292,0.1517814392,-0.3022987103,-0.05917733073,0.3434007455
2600.1682920000003,0.3216471469,-0.3627437174,0.1733605886,0.5148725914
2610.156292,0.5491903746,-0.3987479478,0.4631561977,0.821659088
2620.144292,0.6101171923,-0.4905024558,0.760580669,1.091475424
2630.132292,0.5887134594,-0.4121942049,1.16976005,1.372889716
2640.120292,0.4300878543,-0.3155865079,1.608899394,1.695030284
2650.107292,0.2138221514,-0.2680743724,1.976553018,2.006077171
2660.095292,0.03962014854,-0.1940035987,2.28419199,2.292758208
2670.0832920000003,-0.07318842888,-0.161084944,2.465425855,2.471766484
2680.071292,-0.1199912971,-0.1371452737,2.533050073,2.539596309
2690.059292,-0.1059357601,-0.05817394853,2.474312161,2.47726205
2700.0472919999997,-0.03107385814,0.04558840156,2.274751953,2.275420914
2710.035292,0.03347881794,0.1709573829,1.946502423,1.954282206
2720.023292,0.09245968223,0.3113075155,1.637602791,1.669492157
2730.011292,0.1730033237,0.3905232543,1.323165553,1.390397656
2739.999292,0.2349972582,0.4344978243,0.9703735042,1.088869509
2749.986292,0.3054509443,0.4966502184,0.6292010424,0.857820302
2759.974292,0.3334099907,0.5055952889,0.349062987,0.6990234523
2769.962292,0.2926104587,0.4778461576,0.1913989565,0.5921075843
2779.950292,0.3404798591,0.528787685,0.1641301739,0.6499858955
2789.9384999999997,0.4866210741,0.6030777293,0.2282346609,0.8078328279
2799.9265,0.7172656649,0.6725742263,0.2668885571,1.018850149
2809.9145000000003,0.9303972602,0.7476097906,0.2349235833,1.216449157
2819.9025,0.9517939764,0.8084851527,0.2488417107,1.273374341
2829.8905,0.8269793111,0.7815400136,0.2047127742,1.156117163
2839.8775,0.7054782629,0.6766561675,0.04485340655,0.9785576
2849.8655,0.6503781956,0.4354275316,-0.1596900907,0.798805269
2859.8534999999997,0.7033405209,0.1699119008,-0.4479899821,0.851030532
2869.8415,0.7064068007,0.03790165186,-0.8035334381,1.070566714
2879.8295,0.5280193609,-0.1721145469,-1.224054955,1.344149693
2889.8175,0.1729489446,-0.4278436929,-1.730132932,1.79062043
2899.8055,-0.1259911251,-0.6422084659,-2.011821376,2.115592288
2909.7935,-0.2951808947,-0.8320277971,-1.967778686,2.156746386
2919.7815,-0.3543933088,-1.047024069,-1.633399812,1.972270003
2929.7685,-0.3692347115,-1.226220179,-1.156930674,1.725815397
2939.7565,-0.2048840976,-1.326956595,-0.7616091943,1.543644993
2949.7445,-0.03706199169,-1.357539872,-0.446472922,1.429554534
2959.7325,0.03176909208,-1.344109402,-0.2724703091,1.371816106
2969.7205000000004,0.02908755898,-1.291419557,-0.1889317238,1.305490619
2979.7085,-0.06466611207,-1.254807801,-0.1811312458,1.269461639
2989.6965,-0.1438783425,-1.081923761,-0.2136657384,1.112165927
2999.6845,-0.1645634526,-0.8858046395,-0.2950320831,0.9480374039
3009.6725,-0.2021920395,-0.7070383,-0.4493971145,0.8618251244
3019.6605,-0.2109944379,-0.505340935,-0.5959599137,0.8093555042
3029.6475,-0.2297341794,-0.3718513405,-0.8043538025,0.9154431999
3039.6355000000003,-0.2717511016,-0.2877087379,-1.077335743,1.147727007
3049.6235,-0.3222897559,-0.1431310683,-1.200146568,1.250883277
3059.6115,-0.3387531763,-0.02396013558,-1.16631487,1.214750254
3069.5995,-0.2667055392,0.07714816332,-1.099067797,1.133593272
3079.5875,-0.1630537015,0.2170878214,-0.9502637601,0.9882888472
3089.5755,-0.2380348867,0.3101287168,-0.7377294579,0.8349162721
3099.5634999999997,-0.3181779939,0.3227259582,-0.6160094315,0.7647593737
3109.5514999999996,-0.3171138006,0.3804923558,-0.6172829551,0.791437832
3119.5385,-0.4605881006,0.3869552833,-0.6563844556,0.8903461929
3129.5265,-0.6571159422,0.2977033836,-0.7421432287,1.034990453
3139.5145,-0.7090988588,0.2980127013,-0.7523954442,1.075979399
3149.5025,-0.7376584142,0.288388769,-0.6849653533,1.047132061
3159.4905,-0.6531111842,0.1723039967,-0.6133071408,0.9123532951
3169.4784999999997,-0.3931562555,0.06672199309,-0.5225662476,0.6573424897
3179.4665,-0.04971828997,0.004156785607,-0.3587921691,0.3622444034
3189.4545000000003,0.1916688055,-0.1066134524,-0.1829658097,0.2856218597
3199.4425,0.3493278658,-0.1949280435,-0.002616629004,0.4000421812
3209.4305,0.5026903921,-0.2380869269,0.2582604057,0.6132548021
3219.4175,0.6334598619,-0.2431131935,0.536345796,0.8648943487
3229.4055,0.6960566443,-0.2022855949,0.8476404476,1.115306524
3239.3934999999997,0.7049081594,-0.1254052341,1.079891853,1.295680671
3249.3815,0.6015252936,-0.0466525948,1.167678441,1.314337127
3259.3695000000002,0.4408800602,0.06603962302,1.090999809,1.178565672
3269.3575,0.3646966875,0.1753047878,0.9488177437,1.031499177
3279.3455,0.4036216021,0.2409468001,0.7846361142,0.914669115
3289.3335,0.4893055308,0.2865609294,0.6722877127,0.8794929433
3299.3215,0.5420784062,0.3108373994,0.5642147952,0.8419068966
3309.3085,0.4665277022,0.2879449654,0.4332880354,0.6987838876
3319.2965,0.3536571443,0.2737081647,0.313929407,0.5463892456
3329.2844999999998,0.3735142887,0.2744326347,0.3237363571,0.5653595526
3339.2725,0.5066039336,0.2210756224,0.389724817,0.6763190145
3349.2605000000003,0.6865245134,0.1956759024,0.3984783912,0.8175512182
3359.2485,0.8024367929,0.1918775511,0.4039449531,0.9186366672
3369.2365,0.8447127467,0.1565837574,0.3364914733,0.9226508599
3379.2245,0.7879035383,0.0846255827,0.2867228973,0.8427119881
3389.2125,0.6931447309,0.01039342582,0.2052688444,0.7229750617
3399.2005,0.617413348,-0.04360970378,0.08244691014,0.6244185627
3409.1875,0.5492979634,0.03495582461,-0.04902831852,0.5525883986
3419.1755000000003,0.4009997106,0.1612708855,-0.07413860142,0.4385266224
3429.1635,0.2980226415,0.07481570899,-0.161468229,0.3471121925
3439.1515,0.3858261859,-0.04454174995,-0.2899757034,0.484697557
3449.1394999999998,0.7254570293,-0.1502512228,-0.3301723874,0.8110962562
3459.1275,1.08600044,-0.324925096,-0.2525690183,1.161363157
3469.1155,1.24802737,-0.3618561101,-0.1464780146,1.307657436
3479.1034999999997,1.229126245,-0.3852847338,-0.01864501655,1.288232623
3489.0915,1.129131256,-0.4880495489,0.2483765647,1.254918593
3499.0785,0.9251295036,-0.5386712337,0.5706502408,1.2131253
3509.0665,0.7420140052,-0.510311653,0.8110099804,1.21191582
3519.0545,0.6680777174,-0.510439707,0.8519282109,1.196937011
3529.0425,0.6481749648,-0.4519049853,0.797809014,1.122874937
3539.0305,0.62724778,-0.3810145122,0.7520203453,1.050783725
3549.0184999999997,0.4407952756,-0.2433517599,0.7809348267,0.9291823059
3559.0065,0.1085026878,-0.153640269,0.8437833318,0.8644931906
3568.9945000000002,-0.1066409343,-0.01915313959,0.7999406165,0.8072447718
3578.9825,-0.4043910956,0.3098614991,0.7570208842,0.9124839319
3588.9695,-0.5024430549,0.2463151288,0.5764068246,0.8033461231
3598.9575,-0.130115751,-0.2768832028,0.3368627715,0.4550504845
3608.9455,0.08738079071,0.2687462175,-0.0006510874629,0.2825957465
3618.9334999999996,0.2171386921,0.6848527944,-0.02131660938,0.7187676672
3628.9215,0.2628697658,0.4362438029,-0.1228570175,0.5239303542
3638.9095,-0.08251239896,0.2528996783,-0.2160508177,0.3427017641
3648.8975,-0.3179411817,0.2997616035,-0.2336936215,0.4955363989
3658.8855,-0.4108633786,0.2374337929,-0.1739333233,0.5054070863
3668.8735,-0.7233227956,0.2664441687,-0.1701121679,0.7893836275
3678.8615,-0.9698694742,0.4904393059,-0.1122121614,1.0925974
3688.8485,-0.9987582278,0.6755492896,-0.1492533955,1.214973834
3698.8365,-1.177454401,0.5965171534,-0.01269050449,1.319997208
3708.8245,-1.213275028,0.4584714085,0.1518314329,1.305865656
3718.8125,-1.062279455,0.3738358855,0.1747626047,1.13961962
3728.8005000000003,-0.9093794435,0.3384426892,0.07325961873,0.9730783103
3738.7885,-0.822426669,0.2153418428,0.1237241596,0.859107329
3748.7765,-0.6787401152,0.2567196643,0.07143367946,0.729174808
3758.7644999999998,-0.5268271136,0.2982424968,0.2001718265,0.6376238348
3768.7525,-0.6745219338,0.2798600203,0.2576503949,0.7743934375
3778.7395,-0.8435789716,0.1521468902,0.2533259404,0.8938390177
3788.7275,-0.813589772,-0.001227915287,0.1994109575,0.8376721046
3798.7155000000002,-0.5775061011,-0.005921475291,0.2154734051,0.6164228654
3808.7035,-0.2165504622,0.1313740718,0.5176714703,0.5763132834
3818.6915,0.1832359511,0.4393510133,0.6997351277,0.8463060768
3828.6794999999997,0.1934089369,0.7305511236,0.7051806396,1.033630348
3838.6675,-0.1044821423,0.8011088902,0.7505065012,1.102702127
3848.6555,-0.4373442489,0.869162879,0.7379285556,1.221168561
3858.6434999999997,-0.7422163188,1.038949065,0.8106369281,1.512426015
3868.6305,-0.9557999039,1.021840696,0.8531567109,1.638776445
3878.6185,-1.135787727,0.9852032125,0.8001499468,1.70319672
3888.6065,-1.124318998,1.074568548,0.8321769011,1.76389035
3898.5945,-1.024842072,0.9990593594,0.8190908325,1.649039317
3908.5825,-1.098021145,0.8345894623,1.029440907,1.721028352
3918.5705,-1.16707033,0.5761173874,1.239253038,1.797140087
3928.5584999999996,-1.04114177,0.298315587,1.378703284,1.753223067
3938.5465000000004,-0.603109889,0.2209078074,1.255794811,1.410518488
3948.5345,-0.04893593252,0.2256019521,1.028642104,1.054227464
3958.5225,0.3759057999,0.2549450344,0.8418423486,0.9565566793
3968.5095,0.8292673266,0.2064961749,0.542498821,1.01224006
3978.4975,1.039638451,0.1734629148,0.1979259109,1.072432822
